"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3040000","3040000-104-2011-00013","20110125","","01","영업/정상","01","영업","","","","","0232741741","6.60","143758","서울특별시 광진구 자양동 227-342 지하3층 ","서울특별시 광진구 능동로 92 (자양동)","05065","쿠커피(Coup Coffee건대스타시티점)","2020-12-31 15:56:32","U","2021-01-02 02:40:00.0","패스트푸드","206217.434726027    ","448506.218743834    ","패스트푸드","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2011-00014","20110126","","03","폐업","02","폐업","20170711","","","","02447 8565","","143822","서울특별시 광진구 구의동 220-4번지 1층 ","서울특별시 광진구 구의로4길 2, 1층 (구의동)","05045","92피자","2017-07-11 16:04:59","I","2018-08-31 23:59:59.0","패스트푸드","207859.295073869    ","448643.784232221    ","패스트푸드","","","","","","","","","","","","","","N","23.1","","",""
"3040000","3040000-104-2011-00015","20110207","","03","폐업","02","폐업","20131016","","","","","","143826","서울특별시 광진구 구의동 250-9번지 1층 ","서울특별시 광진구 자양로26길 15-1 (구의동,1층)","05039","피자마자","2011-02-09 14:57:22","I","2018-08-31 23:59:59.0","패스트푸드","207445.062374298    ","448842.033757711    ","패스트푸드","","","","","","","","","","","","","","N","26","","",""
"3040000","3040000-104-2011-00016","20110214","","01","영업/정상","01","영업","","","","","","85.80","143926","서울특별시 광진구 화양동 495-18 (2층) ","서울특별시 광진구 광나루로24길 18 (화양동,(2층))","05021","모카하마","2021-01-18 16:41:55","U","2021-01-20 02:40:00.0","커피숍","206671.631366842    ","449257.741219082    ","커피숍","","","","","","","","","","","","","","N","85.8","","",""
"3040000","3040000-104-2011-00017","20110215","","03","폐업","02","폐업","20120712","","","","02 4685197","","143839","서울특별시 광진구 군자동 130-52번지 (1층) ","서울특별시 광진구 군자로 111 (군자동,(1층))","05001","진미가","2011-02-15 10:41:58","I","2018-08-31 23:59:59.0","일반조리판매","206303.290143562    ","450078.974685457    ","일반조리판매","","","","","","","","","","","","","","N","19.8","","",""
"3040000","3040000-104-2011-00018","20110215","","03","폐업","02","폐업","20120201","","","","","","143819","서울특별시 광진구 구의동 79-25번지 (2층) ","","","쇼","2011-02-15 14:35:02","I","2018-08-31 23:59:59.0","일반조리판매","207705.607263808    ","449505.874089378    ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00019","20110223","","01","영업/정상","01","영업","","","","","0222014358","","143866","서울특별시 광진구 자양동 625-30번지 (3층) ","서울특별시 광진구 자양로15길 27 (자양동,(3층))","05057","엔젤","2011-08-01 13:03:33","I","2018-08-31 23:59:59.0","일반조리판매","207193.546781532    ","448147.401068444    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00020","20110223","","03","폐업","02","폐업","20120824","","","","","","143846","서울특별시 광진구 자양동 236-90번지 ","서울특별시 광진구 뚝섬로 471-4 (자양동)","05080","더 쉐프","2012-01-17 14:56:34","I","2018-08-31 23:59:59.0","일반조리판매","205477.134659707    ","448312.303781151    ","일반조리판매","","","","","","","","","","","","","","N","99.6","","",""
"3040000","3040000-104-2011-00021","20110225","","03","폐업","02","폐업","20110411","","","","","","143758","서울특별시 광진구 자양동 227-342번지 (지하1층) ","","","끌라벨","2011-02-25 14:55:08","I","2018-08-31 23:59:59.0","일반조리판매","206217.434726027    ","448506.218743834    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00022","20110225","","03","폐업","02","폐업","20130916","","","","","","143914","서울특별시 광진구 화양동 9-76번지 (3층) ","서울특별시 광진구 아차산로31길 27 (화양동,(3층))","05018","블랙홀","2011-02-25 15:07:11","I","2018-08-31 23:59:59.0","일반조리판매","206084.308491092    ","448891.067554239    ","일반조리판매","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2011-00023","20110228","","03","폐업","02","폐업","20120326","","","","02 4661124","","143903","서울특별시 광진구 중곡동 229-5번지 1층 ","","","피자클럽킴스중곡점","2011-02-28 13:20:47","I","2018-08-31 23:59:59.0","일반조리판매","207114.498872176    ","451296.049443757    ","일반조리판매","","","","","","","","","","","","","","N","29.7","","",""
"3040000","3040000-104-2011-00024","20110302","","03","폐업","02","폐업","20110922","","","","","","143852","서울특별시 광진구 자양동 230-3번지 (1층) ","","","황새","2011-03-02 13:19:51","I","2018-08-31 23:59:59.0","일반조리판매","206915.183106559    ","448230.147326283    ","일반조리판매","","","","","","","","","","","","","","N","24.75","","",""
"3040000","3040000-104-2011-00025","20110303","","01","영업/정상","01","영업","","","","","","47.85","143814","서울특별시 광진구 광장동 471-6 (1층) ","서울특별시 광진구 아차산로 494 (광장동,(1층))","04974","베스킨라빈스광장현대점","2020-12-30 09:58:21","U","2021-01-01 02:40:00.0","일반조리판매","208477.578841473    ","448770.772544018    ","일반조리판매","","","","","","","","","","","","","","N","47.85","","",""
"3040000","3040000-104-2011-00026","20110310","","03","폐업","02","폐업","20141216","","","","","","143758","서울특별시 광진구 자양동 227-342번지 지하1층 ","서울특별시 광진구 능동로 92 (자양동)","05065","어해원","2013-12-30 14:01:18","I","2018-08-31 23:59:59.0","일반조리판매","206217.434726027    ","448506.218743834    ","일반조리판매","","","","","","","","","","","","","","N","4","","",""
"3040000","3040000-104-2011-00027","20110311","","03","폐업","02","폐업","20120213","","","","02 4614222","","143914","서울특별시 광진구 화양동 6-2번지 ","서울특별시 광진구 아차산로 241 (화양동)","05017","훼미리마트건대화양점","2011-12-05 16:22:59","I","2018-08-31 23:59:59.0","일반조리판매","206131.315540787    ","448712.391439589    ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00028","20110311","","03","폐업","02","폐업","20150602","","","","","","143915","서울특별시 광진구 화양동 132-6번지 ","서울특별시 광진구 능동로19길 57 (화양동)","05009","타코비","2015-06-02 14:46:26","I","2018-08-31 23:59:59.0","일반조리판매","206161.393082977    ","449458.218401377    ","일반조리판매","","","","","","","","","","","","","","N","8","","",""
"3040000","3040000-104-2011-00029","20110314","","01","영업/정상","01","영업","","","","","0220248988","29.70","143758","서울특별시 광진구 자양동 227-7","서울특별시 광진구 아차산로 272 (자양동)","05065","예산국수","2022-08-18 17:43:22","U","2021-12-07 22:00:00.0","일반조리판매","206349.675048285","448396.939704285","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2011-00030","20110317","","03","폐업","02","폐업","20120402","","","","","","143825","서울특별시 광진구 구의동 246-14번지 (1층) ","","","훼미리마트 크레신점","2011-03-17 11:12:36","I","2018-08-31 23:59:59.0","일반조리판매","207388.308848516    ","448313.517465433    ","일반조리판매","","","","","","","","","","","","","","N","5.4","","",""
"3040000","3040000-104-2011-00031","20110318","","03","폐업","02","폐업","20160905","","","","","","143914","서울특별시 광진구 화양동 2-46번지 (2층) ","서울특별시 광진구 능동로 149 (화양동,(2층))","05010","카페7그램","2013-07-29 14:37:40","I","2018-08-31 23:59:59.0","일반조리판매","206318.638985259    ","449098.721177878    ","일반조리판매","","","","","","","","","","","","","","N","133.65","","",""
"3040000","3040000-104-2011-00032","20110318","","03","폐업","02","폐업","20120426","","","","","","143865","서울특별시 광진구 자양동 600-15번지 (1층) ","","","커피집","2011-03-18 16:43:39","I","2018-08-31 23:59:59.0","커피숍","206580.773874836    ","447612.962132252    ","커피숍","","","","","","","","","","","","","","N","66.1","","",""
"3040000","3040000-104-2011-00033","20110322","","03","폐업","02","폐업","20180521","","","","02 4664027","","143747","서울특별시 광진구 군자동 98번지 세종대학교내 학생회관 1층 103호 ","서울특별시 광진구 능동로 209 (군자동)","05006","(주)비지에프리테일 세종대 학생회관점","2018-05-21 15:04:33","I","2018-08-31 23:59:59.0","일반조리판매","206479.980833988    ","449827.630945538    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00034","20110322","","03","폐업","02","폐업","20140303","","","","","","143840","서울특별시 광진구 군자동 361-32번지 (1층) ","서울특별시 광진구 광나루로 373 (군자동,(1층))","05005","카페마들렌카","2011-03-22 10:57:43","I","2018-08-31 23:59:59.0","커피숍","206253.176106925    ","449550.04737498     ","커피숍","","","","","","","","","","","","","","N","42.9","","",""
"3040000","3040000-104-2011-00035","20110322","","01","영업/정상","01","영업","","","","","02 4615405","56.23","143884","서울특별시 광진구 중곡동 30-12 1층 ","서울특별시 광진구 능동로50길 17, 1층 (중곡동)","04933","카페봉봉","2022-02-09 13:00:50","U","2022-02-11 02:40:00.0","일반조리판매","207386.38105469     ","451296.713898393    ","일반조리판매","0","0","","","","0","0","0","0","0","","0","0","N","56.23","","",""
"3040000","3040000-104-2011-00036","20110324","","03","폐업","02","폐업","20150917","","","","","","143915","서울특별시 광진구 화양동 206번지 (층) ","서울특별시 광진구 광나루로 390 (화양동,(층))","05009","엘리초콜릿","2011-03-24 17:35:56","I","2018-08-31 23:59:59.0","커피숍","206376.250562824    ","449455.046135201    ","커피숍","","","","","","","","","","","","","","N","47","","",""
"3040000","3040000-104-2011-00037","20110328","","03","폐업","02","폐업","20180731","","","","02 4670394","16.50","143838","서울특별시 광진구 군자동 463-8번지 (1층) ","서울특별시 광진구 천호대로102길 4 (군자동,(1층))","04994","조히하루","2018-07-31 10:57:49","U","2018-12-06 02:40:00.0","커피숍","206470.792808865    ","450732.217284049    ","커피숍","","","","","","","","","","","","","","N","16.5","","",""
"3040000","3040000-104-2011-00038","20110329","","03","폐업","02","폐업","20120522","","","","","","143823","서울특별시 광진구 구의동 221-40번지 (1층) ","","","훼미리마트구의중앙점","2011-03-29 16:56:31","I","2018-08-31 23:59:59.0","일반조리판매","207736.311232666    ","448500.429311766    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00039","20110330","","03","폐업","02","폐업","20130403","","","","","","143914","서울특별시 광진구 화양동 9-76번지 (4층) ","서울특별시 광진구 아차산로31길 27 (화양동,(4층))","05018","고양이마루","2011-03-30 10:11:59","I","2018-08-31 23:59:59.0","일반조리판매","206084.308491092    ","448891.067554239    ","일반조리판매","","","","","","","","","","","","","","N","106.7","","",""
"3040000","3040000-104-2011-00040","20110331","","03","폐업","02","폐업","20111206","","","","0222182015","","143758","서울특별시 광진구 자양동 227-342번지 ","서울특별시 광진구 아차산로 256 (자양동)","","젠-케밥","2011-12-05 16:02:17","I","2018-08-31 23:59:59.0","일반조리판매","206217.434726027    ","448506.218743834    ","일반조리판매","","","","","","","","","","","","","","N","16.3","","",""
"3040000","3040000-104-2011-00041","20110401","","03","폐업","02","폐업","20120316","","","","02 4550174","","143706","서울특별시 광진구 구의동 547번지 현대하이엘 1층 101호 ","","","훼미리마트광진하이엘점","2011-04-01 11:24:48","I","2018-08-31 23:59:59.0","일반조리판매","208080.912100162    ","447993.12681343     ","일반조리판매","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2011-00042","20110404","","03","폐업","02","폐업","20190430","","","","02 4690596","95.70","143916","서울특별시 광진구 화양동 18-5번지 (1층) ","서울특별시 광진구 광나루로 360 (화양동)","05008","올어바웃차 세종대점","2019-04-30 15:01:49","U","2019-05-02 02:40:00.0","일반조리판매","206113.434495552    ","449502.408581647    ","일반조리판매","","","","","","","","","","","","","","N","95.7","","",""
"3040000","3040000-104-2011-00043","20110407","","03","폐업","02","폐업","20130916","","","","","","143914","서울특별시 광진구 화양동 10-1번지 ","서울특별시 광진구 능동로13길 39 (화양동)","05016","익스트림피자","2013-02-13 10:38:03","I","2018-08-31 23:59:59.0","일반조리판매","206107.775163579    ","449029.342177779    ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00044","20110408","","03","폐업","02","폐업","20120328","","","","","","143912","서울특별시 광진구 중곡동 638-4번지 (1층) ","","","카페 인","2011-04-08 13:43:46","I","2018-08-31 23:59:59.0","커피숍","206730.050438663    ","450701.945993934    ","커피숍","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2011-00045","20110408","","03","폐업","02","폐업","20180607","","","","","","143917","서울특별시 광진구 화양동 48-14번지 (2층) ","서울특별시 광진구 아차산로 219 (화양동,(2층))","05019","투더디프런트(건대점)","2018-06-07 15:30:55","I","2018-08-31 23:59:59.0","커피숍","205934.093803681    ","448768.010754638    ","커피숍","","","","","","","","","","","","","","N","374.32","","",""
"3040000","3040000-104-2011-00046","20110412","","03","폐업","02","폐업","20110516","","","","","","143866","서울특별시 광진구 자양동 612-32번지 ","","","자양닭강정","2011-04-12 14:48:50","I","2018-08-31 23:59:59.0","일반조리판매","206895.599204147    ","448075.011886123    ","일반조리판매","","","","","","","","","","","","","","N","27.9","","",""
"3040000","3040000-104-2011-00047","20110415","","03","폐업","02","폐업","20130219","","","","02 4461206","","143861","서울특별시 광진구 자양동 516-3번지 (1층) ","","","굿프렌드쉽","2011-04-15 14:35:44","I","2018-08-31 23:59:59.0","일반조리판매","206265.844310085    ","448087.393600126    ","일반조리판매","","","","","","","","","","","","","","N","29.7","","",""
"3040000","3040000-104-2011-00048","20110420","","03","폐업","02","폐업","20120426","","","","02 4999997","","143917","서울특별시 광진구 화양동 42-1번지 ","서울특별시 광진구 동일로 132 (화양동)","05020","서울왕돈까스","2011-11-08 11:08:15","I","2018-08-31 23:59:59.0","일반조리판매","205703.746604377    ","449082.094137517    ","일반조리판매","","","","","","","","","","","","","","N","69.3","","",""
"3040000","3040000-104-2011-00049","20110503","","03","폐업","02","폐업","20110616","","","","0234438050","","143758","서울특별시 광진구 자양동 227-342번지 (지하1층) ","","","(주)구스띠모","2011-05-03 15:21:44","I","2018-08-31 23:59:59.0","패스트푸드","206217.434726027    ","448506.218743834    ","패스트푸드","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00050","20110509","","03","폐업","02","폐업","20120409","","","","02 4991518","","143900","서울특별시 광진구 중곡동 173-2번지 (1층) ","","","훼미리마트중곡대성점","2011-05-09 10:53:52","I","2018-08-31 23:59:59.0","일반조리판매","207176.529121066    ","451719.329086886    ","일반조리판매","","","","","","","","","","","","","","N","10","","",""
"3040000","3040000-104-2011-00051","20110512","","03","폐업","02","폐업","20120319","","","","02 4479973","","143873","서울특별시 광진구 자양동 665-15번지 (1층) ","","","달인","2011-05-12 11:56:21","I","2018-08-31 23:59:59.0","일반조리판매","207250.409994466    ","447494.299234175    ","일반조리판매","","","","","","","","","","","","","","N","30","","",""
"3040000","3040000-104-2011-00052","20110519","","03","폐업","02","폐업","20110927","","","","","","143841","서울특별시 광진구 자양동 7-2번지 (지하1층, 지상1층) ","","","엔제리너스건대로데오점","2011-05-19 14:59:14","I","2018-08-31 23:59:59.0","커피숍","206071.362698251    ","448616.22433021     ","커피숍","","","","","","","","","","","","","","N","188.43","","",""
"3040000","3040000-104-2011-00053","20110524","","01","영업/정상","01","영업","","","","","","","143891","서울특별시 광진구 중곡동 134-1번지 (1층) ","서울특별시 광진구 용마산로3길 88 (중곡동,(1층))","04925","슬로우인디오븐","2011-05-25 10:58:00","I","2018-08-31 23:59:59.0","커피숍","207297.69930366     ","450547.957727534    ","커피숍","","","","","","","","","","","","","","N","20","","",""
"3040000","3040000-104-2011-00054","20110524","","03","폐업","02","폐업","20130510","","","","","","143861","서울특별시 광진구 자양동 516-3번지 ","서울특별시 광진구 뚝섬로35길 16-20 (자양동)","05070","달인1호점","2012-07-16 14:13:54","I","2018-08-31 23:59:59.0","일반조리판매","206265.844310085    ","448087.393600126    ","일반조리판매","","","","","","","","","","","","","","N","26.4","","",""
"3040000","3040000-104-2011-00055","20110525","","01","영업/정상","01","영업","","","","","02 4528267","","143888","서울특별시 광진구 중곡동 79-9번지 (지하) ","서울특별시 광진구 용마산로 44 (중곡동)","04949","한빛사우나","2013-12-30 14:02:47","I","2018-08-31 23:59:59.0","일반조리판매","207728.881211899    ","450600.779786883    ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00056","20110526","","03","폐업","02","폐업","20160524","","","","","","143887","서울특별시 광진구 중곡동 62-17번지 ","서울특별시 광진구 긴고랑로 127 (중곡동)","04944","씨유중곡한아름점","2012-07-17 16:16:48","I","2018-08-31 23:59:59.0","일반조리판매","207795.920846467    ","450752.859233505    ","일반조리판매","","","","","","","","","","","","","","N","5","","",""
"3040000","3040000-104-2011-00057","2011-05-27","","01","영업/정상","01","영업","","","","","07082913113","30.00","143-838","서울특별시 광진구 군자동 475-7 (1층)","서울특별시 광진구 군자로 167 (군자동,(1층))","04996","베러댄쿠키(better than cookie)","2023-03-20 13:36:07","U","2022-12-02 22:02:00.0","커피숍","206749.395789406","450393.93683899","","","","","","","","","","","","","","","","","","",""
"3040000","3040000-104-2011-00058","20110531","","03","폐업","02","폐업","20140807","","","","","","143903","서울특별시 광진구 중곡동 230-4번지 (1층) ","서울특별시 광진구 긴고랑로9길 25 (중곡동,(1층))","04910","조폭튀김","2011-05-31 15:41:39","I","2018-08-31 23:59:59.0","일반조리판매","207109.458303555    ","451378.099220696    ","일반조리판매","","","","","","","","","","","","","","N","19.8","","",""
"3040000","3040000-104-2011-00059","20110601","","03","폐업","02","폐업","20121231","","","","02 4527979","","143811","서울특별시 광진구 광장동 393-6번지 ","서울특별시 광진구 광장로1나길 16 (광장동)","04966","아차해커피하우스","2011-06-01 17:09:37","I","2018-08-31 23:59:59.0","커피숍","208944.494496268    ","449606.404450474    ","커피숍","","","","","","","","","","","","","","N","69.55","","",""
"3040000","3040000-104-2011-00060","20110602","","03","폐업","02","폐업","20160112","","","","","","143914","서울특별시 광진구 화양동 10-1번지 (1층) ","서울특별시 광진구 능동로13길 39 (화양동,(1층))","05016","틈시맛","2011-06-02 11:15:11","I","2018-08-31 23:59:59.0","일반조리판매","206107.775163579    ","449029.342177779    ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00061","20110603","","03","폐업","02","폐업","20160428","","","","","","143926","서울특별시 광진구 화양동 508-2번지 (지하) ","서울특별시 광진구 광나루로24길 25-4 (화양동,(지하))","05022","라임","2011-06-03 14:24:09","I","2018-08-31 23:59:59.0","일반조리판매","206730.77236702     ","449220.665916559    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00062","20110603","","03","폐업","02","폐업","20121019","","","","","","143817","서울특별시 광진구 구의동 33-9번지 ","","","쉼표휴게소","2011-06-03 14:49:19","I","2018-08-31 23:59:59.0","일반조리판매","208308.409443905    ","450012.101518111    ","일반조리판매","","","","","","","","","","","","","","N","19.8","","",""
"3040000","3040000-104-2011-00063","20110607","","01","영업/정상","01","영업","","","","","","","143900","서울특별시 광진구 중곡동 167-21번지 ","서울특별시 광진구 능동로 415 (중곡동)","04908","베스킨라빈스중곡역점","2011-06-07 17:39:09","I","2018-08-31 23:59:59.0","일반조리판매","207363.29740909     ","451547.444233369    ","일반조리판매","","","","","","","","","","","","","","N","49.5","","",""
"3040000","3040000-104-2011-00064","20110613","","03","폐업","02","폐업","20120822","","","","02 4523303","","143960","서울특별시 광진구 구의동 226-62번지 (1층) ","서울특별시 광진구 구의로 55 (구의동,(1층))","05032","모닝클럽","2011-06-13 11:29:48","I","2018-08-31 23:59:59.0","일반조리판매","207889.082987345    ","448966.913353536    ","일반조리판매","","","","","","","","","","","","","","N","10","","",""
"3040000","3040000-104-2011-00065","20110614","","03","폐업","02","폐업","20200803","","","","","112.91","143808","서울특별시 광진구 광장동 322-6 (1층) ","서울특별시 광진구 아차산로76가길 5 (광장동,(1층))","04969","토비아","2020-08-03 17:06:30","U","2020-08-05 02:40:00.0","일반조리판매","209442.103892786    ","449442.721077978    ","일반조리판매","","","","","","","","","","","","","","N","112.91","","",""
"3040000","3040000-104-2011-00066","20110614","","03","폐업","02","폐업","20161013","","","","0232320149","","143823","서울특별시 광진구 구의동 221-6번지 ","서울특별시 광진구 구의로 9 (구의동)","05041","샹떼","2012-02-14 10:22:21","I","2018-08-31 23:59:59.0","일반조리판매","207806.060949604    ","448524.79576304     ","일반조리판매","","","","","","","","","","","","","","N","13.2","","",""
"3040000","3040000-104-2011-00067","20110616","","01","영업/정상","01","영업","","","","","","","143900","서울특별시 광진구 중곡동 166-12번지 (1층) ","서울특별시 광진구 능동로 399 (중곡동,(1층))","04908","보그너커피(중곡점)","2017-04-11 11:27:07","I","2018-08-31 23:59:59.0","커피숍","207305.012650909    ","451402.772814601    ","커피숍","","","","","","","","","","","","","","N","48","","",""
"3040000","3040000-104-2011-00068","20110616","","01","영업/정상","01","영업","","","","","07042449983","","143914","서울특별시 광진구 화양동 7-3번지 건대입구역 ","서울특별시 광진구 아차산로 229 (화양동)","05018","세븐일레븐건대메트로점","2014-04-14 15:46:22","I","2018-08-31 23:59:59.0","일반조리판매","206031.196548172    ","448731.099217371    ","일반조리판매","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2011-00069","20110617","","03","폐업","02","폐업","20120718","","","","02 4563063","","143819","서울특별시 광진구 구의동 72-1번지 (1층) ","서울특별시 광진구 천호대로136길 16 (구의동,(1층))","04975","훼미리마트구의푸른점","2011-06-17 09:28:42","I","2018-08-31 23:59:59.0","일반조리판매","207988.711475528    ","449614.25169368     ","일반조리판매","","","","","","","","","","","","","","N","6.6","","",""
"3040000","3040000-104-2011-00070","20110621","","03","폐업","02","폐업","20160623","","","","","","143890","서울특별시 광진구 중곡동 129-37번지 (1층) ","서울특별시 광진구 천호대로117길 54 (중곡동,(1층))","04925","한국미니스톱중곡본점","2011-06-21 13:19:18","I","2018-08-31 23:59:59.0","일반조리판매","207472.79400103     ","450569.029556482    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00071","20110627","","01","영업/정상","01","영업","","","","","02  452 3929","","143826","서울특별시 광진구 구의동 251-157번지 ","서울특별시 광진구 자양로 156, 1층 (구의동)","05039","카페더아셀","2013-08-01 18:57:54","I","2018-08-31 23:59:59.0","일반조리판매","207358.331271995    ","448801.796198194    ","일반조리판매","","","","","","","","","","","","","","N","73.4","","",""
"3040000","3040000-104-2011-00072","20110627","","03","폐업","02","폐업","20150925","","","","","","143890","서울특별시 광진구 중곡동 119-9번지 (1층) ","서울특별시 광진구 천호대로 621 (중곡동,(1층))","04931","까페올리브","2011-06-27 17:37:18","I","2018-08-31 23:59:59.0","커피숍","207597.646711311    ","450275.29410917     ","커피숍","","","","","","","","","","","","","","N","170.51","","",""
"3040000","3040000-104-2011-00073","20110629","","03","폐업","02","폐업","20140429","","","","","","143841","서울특별시 광진구 자양동 6-63번지 (2층) ","서울특별시 광진구 아차산로30길 33 (자양동,(2층))","05073","필그림하우스","2011-06-29 11:57:16","I","2018-08-31 23:59:59.0","일반조리판매","205873.441189417    ","448551.384304299    ","일반조리판매","","","","","","","","","","","","","","N","98.58","","",""
"3040000","3040000-104-2011-00074","20110630","","03","폐업","02","폐업","20170905","","","","02460 2328","","143841","서울특별시 광진구 자양동 9-13번지 1층 ","서울특별시 광진구 아차산로30길 36 (자양동,1층)","05072","하모니카","2017-09-05 16:07:22","I","2018-08-31 23:59:59.0","커피숍","205828.253476728    ","448575.453228821    ","커피숍","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00075","20110630","","03","폐업","02","폐업","20130627","","","","","","143864","서울특별시 광진구 자양동 584-1번지 ","서울특별시 광진구 자양번영로3길 3 (자양동)","05093","떡복이와친구들","2012-01-13 11:09:50","I","2018-08-31 23:59:59.0","일반조리판매","206539.104225767    ","447705.917414825    ","일반조리판매","","","","","","","","","","","","","","N","9.9","","",""
"3040000","3040000-104-2011-00076","20110704","","03","폐업","02","폐업","20110901","","","","","","143845","서울특별시 광진구 자양동 112번지 ","","","수피아야외매점","2011-07-04 11:58:41","I","2018-08-31 23:59:59.0","일반조리판매","205930.90842787     ","447507.969485782    ","일반조리판매","","","","","","","","","","","","","","N","200","","",""
"3040000","3040000-104-2011-00077","20110707","","03","폐업","02","폐업","20110913","","","","02 4555000","","143210","서울특별시 광진구 광장동 산 21번지 ","","","리버파크 카페","2011-09-22 15:57:30","I","2018-08-31 23:59:59.0","일반조리판매","","","일반조리판매","","","","","","","","","","","","","","N","15","","",""
"3040000","3040000-104-2011-00078","20110708","","03","폐업","02","폐업","20120216","","","","","","143873","서울특별시 광진구 자양동 679-13번지 (1층) ","","","카페러브잇","2011-07-08 11:45:26","I","2018-08-31 23:59:59.0","일반조리판매","207401.151374477    ","447743.279113184    ","일반조리판매","","","","","","","","","","","","","","N","40.59","","",""
"3040000","3040000-104-2011-00079","20110708","","01","영업/정상","01","영업","","","","","","3.30","143817","서울특별시 광진구 구의동 52-1 (1층) ","서울특별시 광진구 천호대로129길 22 (구의동,(1층))","04954","GS아차산점","2021-07-15 14:31:54","U","2021-07-17 02:40:00.0","일반조리판매","207957.467420594    ","450045.839977133    ","일반조리판매","","","","","","","","","","","","","","N","3.3","","",""
"3040000","3040000-104-2011-00080","20110708","","03","폐업","02","폐업","20121228","","","","","","143838","서울특별시 광진구 군자동 474-33번지 (1층) ","서울특별시 광진구 군자로 173 (군자동,(1층))","04996","트리플엘","2011-07-08 14:35:17","I","2018-08-31 23:59:59.0","일반조리판매","206783.322151534    ","450444.349578064    ","일반조리판매","","","","","","","","","","","","","","N","38.76","","",""
"3040000","3040000-104-2011-00081","20110711","","03","폐업","02","폐업","20150126","","","","","","143888","서울특별시 광진구 중곡동 80-11번지 ","서울특별시 광진구 용마산로 40 (중곡동)","04949","스마트","2011-07-11 14:53:13","I","2018-08-31 23:59:59.0","일반조리판매","207732.811163712    ","450547.442126756    ","일반조리판매","","","","","","","","","","","","","","N","13.2","","",""
"3040000","3040000-104-2011-00082","20110714","","03","폐업","02","폐업","20180409","","","","07082213338","","143837","서울특별시 광진구 군자동 1-4번지 (1층) ","서울특별시 광진구 능동로 281-1 (군자동,(1층))","04997","커피볶는이유","2018-04-09 15:45:21","I","2018-08-31 23:59:59.0","일반조리판매","206830.217423174    ","450329.928839497    ","일반조리판매","","","","","","","","","","","","","","N","83.08","","",""
"3040000","3040000-104-2011-00083","20110718","","03","폐업","02","폐업","20150923","","","","","","143814","서울특별시 광진구 광장동 457-25번지 (1층) ","서울특별시 광진구 아차산로70길 22 (광장동,(1층))","04974","뽈레뽈레커피리","2011-07-18 13:00:53","I","2018-08-31 23:59:59.0","커피숍","208888.841468686    ","448875.071305736    ","커피숍","","","","","","","","","","","","","","N","33","","",""
"3040000","3040000-104-2011-00084","20110718","","03","폐업","02","폐업","20111025","","","","","","143826","서울특별시 광진구 구의동 250-15번지 (1층) ","","","더 빨간집","2011-07-18 14:46:03","I","2018-08-31 23:59:59.0","일반조리판매","207431.678843109    ","448847.253467909    ","일반조리판매","","","","","","","","","","","","","","N","25","","",""
"3040000","3040000-104-2011-00085","20110718","","03","폐업","02","폐업","20181221","","","","","67.84","143818","서울특별시 광진구 구의동 57-40번지 (1층) ","서울특별시 광진구 천호대로 697 (구의동,(1층))","04962","뮤즈엔빈","2018-12-21 14:06:44","U","2018-12-23 02:40:00.0","일반조리판매","208072.905358754    ","449707.547892973    ","일반조리판매","","","","","","","","","","","","","","N","67.84","","",""
